RET_M1,CUSTOMER_ID,MES_BGI,MES_CLIENTE,YEAR_BGI,YEAR_CLIENTE,MES_COSECHA,YEAR_COSECHA,CLTE_COSECHA,ORD_ORDENES_TOTALES,ORD_ORDENES_COMPLETADAS,ORD_ORDENES_COMPLETADAS_A_TIEMPO,ORD_ORDENES_COMPLETADAS_CON_RETRASO,ORD_ORDENES_CANCELADAS,ORD_ORDENES_OTROS,MNT_TOTAL_GMV,MNT_TOTAL_DESCUENTO,MNT_TOTAL_COSTO_ENVIO,MNT_TOTAL_COSTO_SERVICIO,MNT_TOTAL_PROPINA,MNT_PROM_GMV,MNT_PROM_DESCUENTO,MNT_PROM_COSTO_ENVIO,MNT_PROM_PROM_SERVICIO,MNT_PROM_PROPINA,MDP_TOT_ORDENES_CASH,MDP_TOT_ORDENES_TDC,MDP_TOT_ORDENES_PAGO_DIGITAL,MDP_TOT_ORDENES_PAGO_DIGITAL_RAPPI,MDP_TOT_TARJETA_DEBITO,MDP_TOT_TDC_NACIONAL,MDP_TOT_TDC_INTERNACIONAL,EXP_TIEMPO_ESPERA_EFECTIVO_M,EXP_TIEMPO_ESPERA_PROMETIDO_M,EXP_KPI_TIEMPO_ESPERA,EXP_ORDEN_CON_RECLAMO,EXP_ORDEN_SIN_RECLAMO,EXP_ORDENES_WEB,EXP_ORDENES_ANDROID,EXP_ORDENES_IOS
1,101824640,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,80551,13300,8500,14812,2000,80551,13300,8500,14812,2000,0,1,0,0,0,0,1,83,122,0.6803278689,0,1,1,0,0
0,101979888,10,9,2021,2021,9,2021,1,1,1,1,0,0,0,61750,52950,5100,8626,2000,61750,52950,5100,8626,2000,1,0,0,0,0,0,0,15,44,0.3409090909,0,1,0,1,0
0,102080903,11,10,2021,2021,10,2021,1,2,2,2,0,0,0,39160,0,17000,10652,0,19580,0,8500,5326,0,2,0,0,0,0,0,0,26,60,0.4333333333,1,1,0,2,0
0,102151117,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,148945,38900,8500,34496,2000,148945,38900,8500,34496,2000,1,0,0,0,0,0,0,42,87,0.4827586207,0,1,0,0,1
0,103051232,2,1,2022,2022,1,2022,1,1,1,1,0,0,0,78425,0,7500,3882,3000,78425,0,7500,3882,3000,1,0,0,0,0,0,0,36,122,0.2950819672,0,1,0,1,0
0,103389789,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,22459,13850,13850,5249,0,22459,13850,13850,5249,0,0,1,0,0,0,0,1,22,42,0.5238095238,0,1,0,0,1
0,10434947,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,27814,29820,8500,4494,2000,27814,29820,8500,4494,2000,0,1,0,0,0,0,1,93,108,0.8611111111,0,1,1,0,0
0,105166874,2,1,2022,2022,1,2022,1,5,5,0,5,0,0,173050,0,24500,11880,10000,34610,0,4900,2376,2000,0,5,0,0,0,0,5,70,36,1.944444444,4,1,0,5,0
0,105357557,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,73508,0,7500,4976,0,73508,0,7500,4976,0,1,0,0,0,0,0,0,55,133,0.4135338346,0,1,0,1,0
1,106219037,10,9,2021,2021,9,2021,1,2,2,2,0,0,0,52926,17000,17000,6926,4000,26463,8500,8500,3463,2000,2,0,0,0,0,0,0,53,114,0.4649122807,1,1,0,0,2
0,10636258,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,32590,8500,8500,3600,4000,32590,8500,8500,3600,4000,1,0,0,0,0,0,0,72,127,0.5669291339,0,1,0,0,1
0,106385983,12,11,2021,2021,11,2021,1,3,3,3,0,0,0,126405,59700,25500,15435,0,42135,19900,8500,5145,0,3,0,0,0,0,0,0,47,94,0.5,2,1,0,3,0
0,106395426,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,109115.5,6750,5700,6345,2000,109115.5,6750,5700,6345,2000,0,1,0,0,0,0,1,47,115,0.4086956522,0,1,0,1,0
0,106570640,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,67792,26350,7500,2892,2000,67792,26350,7500,2892,2000,0,1,0,0,0,0,1,30,81,0.3703703704,0,1,0,1,0
0,106930865,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,29750,0,5200,3059,2000,29750,0,5200,3059,2000,1,0,0,0,0,0,0,88,114,0.7719298246,0,1,0,1,0
1,107034303,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,130473,0,8500,5716,3000,130473,0,8500,5716,3000,0,1,0,0,0,0,1,45,96,0.46875,0,1,0,0,1
0,107592790,1,12,2022,2021,12,2021,1,2,2,2,0,0,0,73423,9750,15000,7954,4000,36711.5,4875,7500,3977,2000,0,2,0,0,0,0,2,478,535,0.6624442211,0,2,0,0,2
0,10761473,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,197000,0,8500,9019,2000,197000,0,8500,9019,2000,0,1,0,0,0,0,1,115,167,0.6886227545,0,1,0,0,1
0,108105602,1,12,2022,2021,12,2021,1,2,0,0,0,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,126,NULL,1,1,0,2,0
0,108335491,2,1,2022,2022,1,2022,1,1,1,1,0,0,0,337885,0,8000,9672,3000,337885,0,8000,9672,3000,0,1,0,0,0,0,1,1125,1149,0.9791122715,0,1,0,1,0
0,108875932,12,11,2021,2021,11,2021,1,1,0,0,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,135,NULL,0,1,1,0,0
0,109493249,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,23994.18,150,7800,3795,2000,23994.18,150,7800,3795,2000,1,0,0,0,0,0,0,51,54,0.9444444444,0,1,0,1,0
0,109516791,10,9,2021,2021,9,2021,1,2,2,2,0,0,0,86540,76600,17000,18964,4000,43270,38300,8500,9482,2000,0,2,0,0,0,0,2,80,111,0.7207207207,1,1,0,0,2
0,1110084127,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,55600,2150,8500,54550,2000,55600,2150,8500,54550,2000,0,1,0,0,0,0,1,64,116,0.5517241379,0,1,0,0,1
0,1110210495,9,8,2021,2021,8,2021,1,3,3,2,1,0,0,80562.31,1300,18294.99,13490,10000,26854.10333,433.3333333,6098.33,4496.666667,3333.333333,3,0,0,0,0,0,0,52,39,1.304773817,1,2,0,3,0
0,1110644469,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,54811,0,8500,8636,2000,54811,0,8500,8636,2000,0,1,0,0,0,0,1,70,158,0.4430379747,0,1,0,1,0
0,1110866042,10,9,2021,2021,9,2021,1,2,2,2,0,0,0,35980,17000,17000,10000,6000,17990,8500,8500,5000,3000,2,0,0,0,0,0,0,50,112,0.4464285714,1,1,0,2,0
0,1110899349,11,10,2021,2021,10,2021,1,1,1,0,1,0,0,67437,14650,8500,3797,2000,67437,14650,8500,3797,2000,1,0,0,0,0,0,0,139,129,1.07751938,0,1,0,1,0
0,1111344063,9,8,2021,2021,8,2021,1,3,3,3,0,0,0,1010415,18300,18300,8115,6000,336805,6100,6100,2705,2000,0,3,0,0,0,0,3,29,49,0.5918367347,2,1,0,3,0
0,1111475191,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,40990,0,8500,5192,2000,40990,0,8500,5192,2000,1,0,0,0,0,0,0,41,78,0.5256410256,0,1,0,0,1
0,1111759842,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,221560,219560,7500,8582,2000,221560,219560,7500,8582,2000,0,1,0,0,0,0,1,65,117,0.5555555556,0,1,0,0,1
0,1111973904,10,9,2021,2021,9,2021,1,1,1,1,0,0,0,34793,13900,8500,3519,2000,34793,13900,8500,3519,2000,1,0,0,0,0,0,0,29,96,0.3020833333,0,1,0,1,0
0,1112058895,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,367413,13650,8500,8719,2000,367413,13650,8500,8719,2000,0,1,0,0,0,0,1,118,169,0.6982248521,0,1,0,0,1
0,1112084341,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,53850,3250,8500,5652,2000,53850,3250,8500,5652,2000,0,1,0,0,0,0,1,52,105,0.4952380952,0,1,0,0,1
0,1112159409,11,10,2021,2021,10,2021,1,2,1,1,0,1,0,20600,0,7500,3027,2000,20600,0,7500,3027,2000,1,0,0,0,0,0,0,31,106,0.5081967213,0,2,0,2,0
0,1112197821,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,22280,6800,6100,3028,0,22280,6800,6100,3028,0,1,0,0,0,0,0,0,837,967,0.8655635988,0,1,0,1,0
0,1112279139,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,25500,0,8500,3799,2000,25500,0,8500,3799,2000,1,0,0,0,0,0,0,58,133,0.4360902256,0,1,1,0,0
0,1112318931,9,8,2021,2021,8,2021,1,1,1,0,1,0,0,39950.8,39850,8500,10615,0,39950.8,39850,8500,10615,0,1,0,0,0,0,0,0,76,72,1.055555556,0,1,0,1,0
0,1112351797,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,29071,29400,7500,2821,3000,29071,29400,7500,2821,3000,1,0,0,0,0,0,0,93,132,0.7045454545,0,1,0,1,0
0,1112423594,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,19650,0,7100,3372,1000,19650,0,7100,3372,1000,1,0,0,0,0,0,0,31,34,0.9117647059,0,1,0,0,1
0,1112505065,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,46950,29250,8500,4772,0,46950,29250,8500,4772,0,1,0,0,0,0,0,0,1083,1202,0.9009983361,0,1,0,1,0
0,1112509395,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,43900,27100,8500,10472,0,43900,27100,8500,10472,0,1,0,0,0,0,0,0,60,125,0.48,0,1,0,1,0
0,1112509782,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,41635,26600,8500,4535,520,41635,26600,8500,4535,520,1,0,0,0,0,0,0,36,135,0.2666666667,0,1,0,1,0
0,1112510089,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,36674,23500,8500,4572,0,36674,23500,8500,4572,0,1,0,0,0,0,0,0,30,93,0.3225806452,0,1,0,1,0
0,1112510566,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,35304,23500,8500,4460,0,35304,23500,8500,4460,0,1,0,0,0,0,0,0,34,84,0.4047619048,0,1,0,1,0
0,1112510999,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,35913.6,21468.5,6468.5,5060,0,35913.6,21468.5,6468.5,5060,0,1,0,0,0,0,0,0,27,83,0.3253012048,0,1,0,1,0
0,1112512283,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,35623,23500,8500,4835,0,35623,23500,8500,4835,0,1,0,0,0,0,0,0,44,122,0.3606557377,0,1,0,1,0
0,1112512414,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,35515,23500,8500,4535,0,35515,23500,8500,4535,0,1,0,0,0,0,0,0,49,111,0.4414414414,0,1,0,1,0
0,1112529595,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,44585,29500,8500,4835,0,44585,29500,8500,4835,0,1,0,0,0,0,0,0,30,98,0.306122449,0,1,0,1,0
0,1112530072,9,8,2021,2021,8,2021,1,2,2,2,0,0,0,118970,90700,17000,10070,0,59485,45350,8500,5035,0,2,0,0,0,0,0,0,31,106,0.2924528302,1,1,0,2,0
0,1112531107,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,27879.45,0,6309.45,2377,2000,27879.45,0,6309.45,2377,2000,0,1,0,0,0,0,1,23,34,0.6764705882,0,1,0,0,1
0,1112531197,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,44910,29500,8500,5160,0,44910,29500,8500,5160,0,1,0,0,0,0,0,0,33,78,0.4230769231,0,1,0,1,0
0,1112531967,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,41370,21468.5,6468.5,4860,0,41370,21468.5,6468.5,4860,0,1,0,0,0,0,0,0,34,90,0.3777777778,0,1,0,1,0
0,1112533777,9,8,2021,2021,8,2021,1,1,1,0,1,0,0,56410.9,20000,5700,3696,2000,56410.9,20000,5700,3696,2000,0,1,0,0,0,0,1,54,43,1.255813953,0,1,0,1,0
0,1112538808,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,44785,29500,8500,5035,0,44785,29500,8500,5035,0,1,0,0,0,0,0,0,29,108,0.2685185185,0,1,0,1,0
0,1112539820,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,44376,29500,8500,4626,0,44376,29500,8500,4626,0,1,0,0,0,0,0,0,43,115,0.3739130435,0,1,0,1,0
0,1112540016,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,44610,29500,8500,4860,0,44610,29500,8500,4860,0,1,0,0,0,0,0,0,35,104,0.3365384615,0,1,0,1,0
0,1112547728,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,44604.1,29300,8500,5160,0,44604.1,29300,8500,5160,0,1,0,0,0,0,0,0,29,82,0.3536585366,0,1,0,1,0
0,1112548297,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,44204.1,29300,8500,4760,0,44204.1,29300,8500,4760,0,1,0,0,0,0,0,0,30,95,0.3157894737,0,1,0,1,0
0,1112548542,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,44085,29500,8500,4335,0,44085,29500,8500,4335,0,1,0,0,0,0,0,0,32,114,0.2807017544,0,1,0,1,0
0,1112550232,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,43400,31350,8500,4960,0,43400,31350,8500,4960,0,1,0,0,0,0,0,0,54,102,0.5294117647,0,1,0,1,0
0,1112550687,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,35325,23500,8500,5135,0,35325,23500,8500,5135,0,1,0,0,0,0,0,0,29,81,0.3580246914,0,1,0,1,0
0,1112554117,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,35484,25000,7500,3064,0,35484,25000,7500,3064,0,1,0,0,0,0,0,0,54,135,0.4,0,1,0,1,0
0,1112556715,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,44347,29500,8500,4597,0,44347,29500,8500,4597,0,1,0,0,0,0,0,0,23,101,0.2277227723,0,1,0,1,0
0,1112558730,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,50260,34900,8500,4860,0,50260,34900,8500,4860,0,1,0,0,0,0,0,0,31,135,0.2296296296,0,1,0,1,0
0,1112563523,9,8,2021,2021,8,2021,1,1,0,0,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,801,NULL,0,1,0,1,0
0,1112631751,9,8,2021,2021,8,2021,1,5,5,5,0,0,0,501803,24750,41500,34080,20000,100360.6,4950,8300,6816,4000,5,0,0,0,0,0,0,50,99,0.4716931801,2,3,0,5,0
0,1112638897,9,8,2021,2021,8,2021,1,7,0,0,0,7,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,808,895,0.9341040462,5,2,0,7,0
0,1112651067,9,8,2021,2021,8,2021,1,1,0,0,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,32,NULL,0,1,0,1,0
0,1112656171,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,149906.5,21700,7500,8027,2000,149906.5,21700,7500,8027,2000,1,0,0,0,0,0,0,716,751,0.9533954727,0,1,0,0,1
0,1112695583,11,10,2021,2021,10,2021,1,2,0,0,0,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,115,NULL,0,2,0,2,0
0,1112699960,9,8,2021,2021,8,2021,1,3,3,0,3,0,0,67317.18,0,15300,8499,6000,22439.06,0,5100,2833,2000,3,0,0,0,0,0,0,47,39,1.205128205,2,1,0,0,3
0,1112717048,1,12,2022,2021,12,2021,1,2,0,0,0,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,105,NULL,1,1,0,2,0
0,1112727693,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,8640,0,5200,4027,0,8640,0,5200,4027,0,0,1,0,0,0,0,0,645,668,0.9655688623,0,1,0,1,0
0,1112744640,9,8,2021,2021,8,2021,1,2,2,2,0,0,0,89958,14750,17000,8336,4000,44979,7375,8500,4168,2000,2,0,0,0,0,0,0,35,109,0.336772163,0,2,0,0,2
0,1112748816,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,11068,7650,6600,3918,0,11068,7650,6600,3918,0,1,0,0,0,0,0,0,86,118,0.7288135593,0,1,0,0,1
0,1112756148,9,8,2021,2021,8,2021,1,2,2,2,0,0,0,56784,0,18900,7626,4000,28392,0,9450,3813,2000,0,2,0,0,0,0,2,49,50,0.98,1,1,0,2,0
0,1112763450,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,28966,8500,8500,4636,0,28966,8500,8500,4636,0,1,0,0,0,0,0,0,43,109,0.3944954128,0,1,0,1,0
0,1112766221,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,30744,10600,7500,2859,0,30744,10600,7500,2859,0,0,0,1,0,0,0,0,38,109,0.3486238532,0,1,0,0,1
0,1112849295,10,9,2021,2021,9,2021,1,1,1,1,0,0,0,27369,13400,8500,5769,2000,27369,13400,8500,5769,2000,1,0,0,0,0,0,0,51,129,0.3953488372,0,1,0,1,0
0,1112878809,10,9,2021,2021,9,2021,1,2,2,2,0,0,0,91354,8500,17000,10181,2000,45677,4250,8500,5090.5,1000,2,0,0,0,0,0,0,36,127,0.2882975412,0,2,0,2,0
1,1112904993,10,9,2021,2021,9,2021,1,2,2,2,0,0,0,156663.2,10100,17000,23472,8500,78331.6,5050,8500,11736,4250,0,2,0,0,0,0,2,69,114,0.6045276045,0,2,0,0,2
0,1112994190,10,9,2021,2021,9,2021,1,1,1,1,0,0,0,54502.8,7500,7500,10184,0,54502.8,7500,7500,10184,0,1,0,0,0,0,0,0,31,114,0.2719298246,0,1,0,1,0
0,1113003773,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,6215,0,4600,2639,0,6215,0,4600,2639,0,1,0,0,0,0,0,0,981,1088,0.9016544118,0,1,0,1,0
0,1113011287,10,9,2021,2021,9,2021,1,1,1,1,0,0,0,29100,0,6100,3936,2000,29100,0,6100,3936,2000,1,0,0,0,0,0,0,25,106,0.2358490566,0,1,0,0,1
0,1113028781,10,9,2021,2021,9,2021,1,3,3,3,0,0,0,159627,26100,17100,9348,0,53209,8700,5700,3116,0,0,3,0,0,0,0,3,38,74,0.5135135135,2,1,0,3,0
0,1113054238,11,10,2021,2021,10,2021,1,2,2,2,0,0,0,170181,0,16900,8823,4000,85090.5,0,8450,4411.5,2000,0,2,0,0,0,0,2,23,55,0.4232184677,0,2,0,0,2
0,1113059979,11,10,2021,2021,10,2021,1,4,0,0,0,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,33,NULL,0,4,0,4,0
0,1113062940,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,31000,0,8500,4409,0,31000,0,8500,4409,0,0,1,0,0,0,0,1,27,57,0.4736842105,0,1,0,1,0
0,1113071200,2,1,2022,2022,1,2022,1,1,1,1,0,0,0,41679,0,12400,3734,2000,41679,0,12400,3734,2000,1,0,0,0,0,0,0,34,54,0.6296296296,0,1,0,1,0
0,1113082538,11,10,2021,2021,10,2021,1,3,3,3,0,0,0,80877,22500,22500,7977,6000,26959,7500,7500,2659,2000,3,0,0,0,0,0,0,41,104,0.3942307692,2,1,0,0,3
0,1113092865,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,69651,17450,7500,4201,2350,69651,17450,7500,4201,2350,1,0,0,0,0,0,0,24,127,0.188976378,0,1,0,1,0
1,1113153768,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,85069,0,8500,3728,2000,85069,0,8500,3728,2000,1,0,0,0,0,0,0,70,106,0.6603773585,0,1,0,0,1
0,1113155995,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,119300,56900,5500,54830.63,0,119300,56900,5500,54830.63,0,1,0,0,0,0,0,0,6,17,0.3529411765,0,1,0,1,0
0,1113164347,11,10,2021,2021,10,2021,1,2,2,2,0,0,0,44018,18150,17000,8036,4000,22009,9075,8500,4018,2000,2,0,0,0,0,0,0,24,71,0.3484848485,0,2,0,2,0
0,1113185913,11,10,2021,2021,10,2021,1,2,2,2,0,0,0,137470,20400,17000,9270,4000,68735,10200,8500,4635,2000,0,2,0,0,0,0,2,91,182,0.5,1,1,0,2,0
0,1113187833,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,23301,7500,7500,3001,2000,23301,7500,7500,3001,2000,1,0,0,0,0,0,0,32,40,0.8,0,1,0,0,1
0,1113208755,11,10,2021,2021,10,2021,1,2,2,2,0,0,0,99794,17000,17000,15154,4000,49897,8500,8500,7577,2000,2,0,0,0,0,0,0,39,116,0.3362068966,1,1,0,2,0
1,1113240344,12,11,2021,2021,11,2021,1,3,3,3,0,0,0,156720,50700,22500,29270,6000,52240,16900,7500,9756.666667,2000,0,3,0,0,0,0,3,66,112,0.5916532475,1,2,0,0,3
0,1113243740,11,10,2021,2021,10,2021,1,3,3,0,3,0,0,720300,154500,17100,8631,6000,240100,51500,5700,2877,2000,0,3,0,0,0,0,3,57,37,1.540540541,2,1,0,0,3
0,1113268591,2,1,2022,2022,1,2022,1,2,2,2,0,0,0,44780,0,19700,3282,0,22390,0,9850,1641,0,2,0,0,0,0,0,0,47,54,0.8703703704,1,1,0,2,0
0,1113292607,2,1,2022,2022,1,2022,1,1,1,0,1,0,0,79850,7100,4900,4264,0,79850,7100,4900,4264,0,0,1,0,0,0,0,1,61,58,1.051724138,0,1,0,0,1
0,1113311288,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,34418,4900,7800,-1179,2000,34418,4900,7800,-1179,2000,1,0,0,0,0,0,0,31,33,0.9393939394,0,1,0,0,1
0,1113396621,12,11,2021,2021,11,2021,1,2,2,0,0,0,0,281632,286660,17000,7972,4000,140816,143330,8500,3986,2000,2,0,0,0,0,0,0,NULL,393,NULL,1,1,2,0,0
1,1113404239,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,23514,11050,8500,3864,0,23514,11050,8500,3864,0,0,1,0,0,0,0,1,34,95,0.3578947368,0,1,0,0,1
0,1113415493,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,108990,8500,8500,10654,2000,108990,8500,8500,10654,2000,0,1,0,0,0,0,1,44,108,0.4074074074,0,1,0,0,1
0,1113421981,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,11000,9000,7500,9047,2000,11000,9000,7500,9047,2000,1,0,0,0,0,0,0,1289,1299,0.9923017706,0,1,0,1,0
1,1113426858,12,11,2021,2021,11,2021,1,3,3,3,0,0,0,419867.36,52117,24500,33043,5500,139955.7867,17372.33333,8166.666667,11014.33333,1833.333333,0,3,0,0,0,0,3,53,79,0.6697257384,1,2,0,3,0
0,1113441870,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,60206,17300,8500,4726,0,60206,17300,8500,4726,0,0,1,0,0,0,0,1,34,97,0.3505154639,0,1,0,1,0
0,1113451685,12,11,2021,2021,11,2021,1,4,4,4,0,0,0,52052,0,30000,8000,0,13013,0,7500,2000,0,4,0,0,0,0,0,0,61,116,0.5784128484,2,2,0,0,4
0,1113465092,12,11,2021,2021,11,2021,1,2,2,2,0,0,0,108330,5600,15900,11232,7000,54165,2800,7950,5616,3500,0,2,0,0,0,0,2,39,73,0.5221364221,0,2,0,2,0
1,1113482744,12,11,2021,2021,11,2021,1,2,0,0,0,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1028,1068,0.9625468165,1,1,0,2,0
0,1113500048,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,106810,0,6600,4978,0,106810,0,6600,4978,0,0,1,0,0,0,0,1,53,61,0.868852459,0,1,0,1,0
0,1113505879,12,11,2021,2021,11,2021,1,2,1,1,0,1,0,27265,8500,8500,3455,2000,27265,8500,8500,3455,2000,1,0,0,0,0,0,0,22,450,0.22,0,2,0,2,0
0,1113525627,12,11,2021,2021,11,2021,1,1,0,0,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,81,NULL,0,1,0,1,0
0,1113531861,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,85500,0,8500,9218,2000,85500,0,8500,9218,2000,1,0,0,0,0,0,0,73,103,0.7087378641,0,1,0,1,0
0,1113596168,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,25450,0,7500,3253,2000,25450,0,7500,3253,2000,1,0,0,0,0,0,0,32,95,0.3368421053,0,1,0,0,1
0,1113610003,1,12,2022,2021,12,2021,1,3,3,3,0,0,0,406053,21750,25900,38619,18500,135351,7250,8633.333333,12873,6166.666667,0,3,0,0,0,0,3,45,71,0.674636861,0,3,0,0,3
0,1113617018,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,78763,0,7500,10845,4000,78763,0,7500,10845,4000,1,0,0,0,0,0,0,54,122,0.4426229508,0,1,0,0,1
0,1113637045,1,12,2022,2021,12,2021,1,1,0,0,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,104,NULL,0,1,0,0,1
0,1113644081,1,12,2022,2021,12,2021,1,2,2,2,0,0,0,56800,0,13200,13200,4000,28400,0,6600,6600,2000,2,0,0,0,0,0,0,41,61,0.6721311475,1,1,0,2,0
0,1113649959,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,53888,4000,7500,9655,2000,53888,4000,7500,9655,2000,0,1,0,0,0,0,1,57,69,0.8260869565,0,1,0,0,1
0,1113655084,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,93444,0,9450,5141,2000,93444,0,9450,5141,2000,1,0,0,0,0,0,0,29,43,0.6744186047,0,1,0,1,0
0,1113684575,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,24500,0,7500,3671,2000,24500,0,7500,3671,2000,1,0,0,0,0,0,0,47,169,0.2781065089,0,1,1,0,0
0,1113692783,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,26500,0,6900,3761,2000,26500,0,6900,3761,2000,1,0,0,0,0,0,0,39,43,0.9069767442,0,1,0,0,1
0,1113696014,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,117395,9500,8500,4445,2000,117395,9500,8500,4445,2000,1,0,0,0,0,0,0,32,79,0.4050632911,0,1,0,1,0
0,1113771506,1,12,2022,2021,12,2021,1,2,2,2,0,0,0,408544,12500,17000,19700,20000,204272,6250,8500,9850,10000,0,2,0,0,0,0,2,96,154,0.6233766234,1,1,0,2,0
0,1113774964,1,12,2022,2021,12,2021,1,13,0,0,0,13,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,49,NULL,7,6,0,0,13
0,1113781416,1,12,2022,2021,12,2021,1,3,0,0,0,3,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,52,NULL,2,1,0,0,3
0,1113788310,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,31700,0,8500,5286,2000,31700,0,8500,5286,2000,1,0,0,0,0,0,0,59,109,0.5412844037,0,1,0,0,1
0,1113801988,2,1,2022,2022,1,2022,1,3,3,3,0,0,0,105045,5800,26000,23397,2000,35015,1933.333333,8666.666667,7799,666.6666667,0,3,0,0,0,0,3,30,98,0.3248173701,0,3,0,3,0
